"","age","marital_status","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degree","c_charge_desc","is_recid","prison_length"
"3031",54,"Single",0,0,0,6,"(F1)","arrest case no charge",0,800
"3032",45,"Single",0,0,0,1,"(M1)","Battery",0,744
"3033",45,"Single",0,0,0,1,"(M1)","Battery",0,375
"3034",45,"Single",0,0,0,1,"(M1)","Battery",0,568
"3035",45,"Single",0,0,0,1,"(M1)","Battery",0,798
"3036",34,"Single",0,0,0,17,"(F3)","arrest case no charge",1,1562
"3037",28,"Single",0,0,0,3,"(F3)","arrest case no charge",0,1622
"3038",56,"Divorced",0,0,0,7,"(F3)","Grand Theft (Motor Vehicle)",0,520
"3039",59,"Single",0,0,0,5,"(MO3)","Alcoholic Beverage Violation-FL",0,1442
"3040",59,"Single",0,0,0,5,"(MO3)","Alcoholic Beverage Violation-FL",0,769
"3041",59,"Single",0,0,0,5,"(MO3)","Alcoholic Beverage Violation-FL",0,630
"3042",59,"Single",0,0,0,5,"(MO3)","Alcoholic Beverage Violation-FL",0,77
"3043",59,"Single",0,0,0,5,"(MO3)","Alcoholic Beverage Violation-FL",0,731
"3044",59,"Single",0,0,0,5,"(MO3)","Alcoholic Beverage Violation-FL",0,326
"3045",26,"Single",1,2,0,9,"(F3)","Tampering With Physical Evidence",1,499
"3046",40,"Single",0,0,0,3,"(F3)","Fleeing Or Attmp Eluding A Leo",1,266
"3047",40,"Single",0,0,0,3,"(F3)","Fleeing Or Attmp Eluding A Leo",1,254
"3048",31,"Significant Other",0,0,0,15,"(F3)","Felony Driving While Lic Suspd",0,406
"3049",31,"Single",0,0,0,15,"(F3)","Felony Driving While Lic Suspd",0,406
"3050",32,"Single",0,0,0,15,"(F3)","Felony Petit Theft",0,221
"3051",23,"Single",0,0,2,9,"(F7)","arrest case no charge",0,2099
"3052",40,"Single",0,0,0,20,"(F3)","Driving While License Revoked",0,1070
"3053",38,"Married",0,0,0,4,"(F3)","Felony Batt(Great Bodily Harm)",0,1427
"3054",31,"Single",0,0,0,1,"(F3)","arrest case no charge",1,1490
"3055",31,"Single",0,0,0,1,"(F3)","arrest case no charge",1,108
"3056",25,"Single",0,0,0,3,"(F3)","arrest case no charge",0,725
"3057",42,"Single",1,0,1,13,"(M2)","Prowling/Loitering",1,188
"3058",42,"Single",1,0,1,13,"(M2)","Prowling/Loitering",1,542
"3059",42,"Single",1,0,1,13,"(M2)","Prowling/Loitering",1,988
"3060",42,"Single",1,0,1,13,"(M2)","Prowling/Loitering",1,211
"3061",42,"Single",1,0,1,13,"(M2)","Prowling/Loitering",1,506
"3062",42,"Single",1,0,1,13,"(M2)","Prowling/Loitering",1,295
"3063",37,"Single",0,0,0,18,"(F3)","Aggravated Assault w/Firearm",0,346
"3064",37,"Single",0,0,0,18,"(F3)","Aggravated Assault w/Firearm",0,300
"3065",37,"Single",0,0,0,18,"(F3)","Aggravated Assault w/Firearm",0,1555
"3066",37,"Single",0,0,0,18,"(F3)","Aggravated Assault w/Firearm",0,233
"3067",37,"Single",0,0,0,18,"(F3)","Aggravated Assault w/Firearm",0,1471
"3068",25,"Single",0,0,0,12,"(F3)","Grand Theft in the 3rd Degree",0,290
"3069",25,"Single",0,0,0,12,"(F3)","Grand Theft in the 3rd Degree",0,144
"3070",42,"Single",0,0,0,10,"(F3)","Possession of Cocaine",0,603
"3071",42,"Single",0,0,0,10,"(F3)","Possession of Cocaine",0,88
"3072",42,"Single",0,0,0,10,"(F3)","Possession of Cocaine",0,357
"3073",35,"Single",0,0,0,1,"(F3)","arrest case no charge",0,1624
"3074",35,"Single",0,0,0,1,"(F3)","arrest case no charge",0,1254
"3075",23,"Single",0,0,0,4,"(F3)","arrest case no charge",0,453
"3076",28,"Single",0,1,0,6,"(F3)","Grand Theft in the 3rd Degree",1,1023
"3077",63,"Single",0,0,0,9,"(F3)","Burglary Structure Unoccup",1,1424
"3078",63,"Single",0,0,0,9,"(F3)","Burglary Structure Unoccup",1,384
"3079",63,"Single",0,0,0,9,"(F3)","Burglary Structure Unoccup",1,1847
"3080",63,"Single",0,0,0,9,"(F3)","Burglary Structure Unoccup",1,45
"3081",63,"Single",0,0,0,9,"(F3)","Burglary Structure Unoccup",1,161
"3082",63,"Single",0,0,0,9,"(F3)","Burglary Structure Unoccup",1,680
"3083",63,"Single",0,0,0,9,"(F3)","Burglary Structure Unoccup",1,1926
"3084",63,"Single",0,0,0,9,"(F3)","Burglary Structure Unoccup",1,135
"3085",63,"Single",0,0,0,9,"(F3)","Burglary Structure Unoccup",1,132
"3086",63,"Single",0,0,0,9,"(F3)","Burglary Structure Unoccup",1,478
"3087",63,"Single",0,0,0,9,"(F3)","Burglary Structure Unoccup",1,139
"3088",63,"Single",0,0,0,9,"(F3)","Burglary Structure Unoccup",1,96
"3089",63,"Single",0,0,0,9,"(F3)","Burglary Structure Unoccup",1,418
"3092",41,"Single",0,0,0,6,"(F3)","Grand Theft in the 3rd Degree",1,274
"3093",41,"Single",0,0,0,6,"(F3)","Grand Theft in the 3rd Degree",1,151
"3094",58,"Married",0,0,0,24,"(F3)","Felony Petit Theft",1,1006
"3095",58,"Married",0,0,0,24,"(F3)","Felony Petit Theft",1,72
"3096",58,"Married",0,0,0,24,"(F3)","Felony Petit Theft",1,350
"3097",58,"Married",0,0,0,24,"(F3)","Felony Petit Theft",1,372
"3098",58,"Married",0,0,0,24,"(F3)","Felony Petit Theft",1,154
"3099",58,"Married",0,0,0,24,"(F3)","Felony Petit Theft",1,750
"3100",58,"Married",0,0,0,24,"(F3)","Felony Petit Theft",1,435
"3101",58,"Married",0,0,0,24,"(F3)","Felony Petit Theft",1,304
"3102",58,"Married",0,0,0,24,"(F3)","Felony Petit Theft",1,90
"3103",28,"Single",0,0,0,2,"(M1)","Battery",0,78
"3104",27,"Single",2,1,0,5,"(F3)","Robbery W/Firearm",1,1608
"3105",27,"Single",2,1,0,5,"(F3)","Robbery W/Firearm",1,122
"3106",51,"Single",0,0,0,14,"(F3)","Traffick Hydrocodone   4g><14g",0,263
"3107",60,"Single",0,0,0,5,"(M1)","Battery",0,698
"3108",57,"Single",0,0,0,20,"(F3)","Possession of Cocaine",1,75
"3109",57,"Single",0,0,0,20,"(F3)","Possession of Cocaine",1,83
"3110",57,"Single",0,0,0,20,"(F3)","Possession of Cocaine",1,274
"3111",57,"Single",0,0,0,20,"(F3)","Possession of Cocaine",1,278
"3112",45,"Single",0,0,0,9,"(M1)","Battery",1,155
"3113",45,"Single",0,0,0,9,"(M1)","Battery",1,584
"3114",51,"Single",0,0,0,3,"(F3)","Possession of Cocaine",0,142
"3115",51,"Single",0,0,0,3,"(F3)","Possession of Cocaine",0,356
"3116",35,"Single",0,0,0,18,"(F3)","arrest case no charge",1,1702
"3117",35,"Single",0,0,0,18,"(F3)","arrest case no charge",1,105
"3118",35,"Single",0,0,0,18,"(F3)","arrest case no charge",1,1115
"3119",41,"Single",0,0,0,19,"(F3)","Driving While License Revoked",1,550
"3120",41,"Single",0,0,0,19,"(F3)","Driving While License Revoked",1,1043
"3122",53,"Married",0,0,0,20,"(F3)","arrest case no charge",0,1384
"3123",53,"Married",0,0,0,20,"(F3)","arrest case no charge",0,539
"3124",53,"Married",0,0,0,20,"(F3)","arrest case no charge",0,1297
"3125",53,"Married",0,0,0,20,"(F3)","arrest case no charge",0,28
"3126",53,"Married",0,0,0,20,"(F3)","arrest case no charge",0,147
"3127",53,"Married",0,0,0,20,"(F3)","arrest case no charge",0,164
"3128",48,"Single",0,0,0,8,"(M1)","arrest case no charge",0,287
"3129",48,"Single",0,0,0,8,"(M1)","arrest case no charge",0,267
"3130",48,"Single",0,0,0,8,"(M1)","arrest case no charge",0,108
"3131",48,"Single",0,0,0,8,"(M1)","arrest case no charge",0,1653
"3132",51,"Single",0,0,0,7,"(F3)","Crim Use of Personal ID Info",0,262
"3133",51,"Single",0,0,0,7,"(F3)","Crim Use of Personal ID Info",0,187
"3134",29,"Single",0,0,0,0,"(F3)","Possession of Cocaine",0,360
"3135",42,"Single",0,0,0,4,"(F3)","Battery Emergency Care Provide",1,236
"3136",38,"Significant Other",0,0,0,3,"(F3)","Possession of Cocaine",1,229
"3137",38,"Significant Other",0,0,0,3,"(F3)","Possession of Cocaine",1,298
"3138",38,"Significant Other",0,0,0,3,"(F3)","Possession of Cocaine",1,504
"3139",35,"Single",0,0,0,4,"(F3)","Tampering With Physical Evidence",1,70
"3140",35,"Single",0,0,0,4,"(F3)","Tampering With Physical Evidence",1,576
"3141",35,"Single",0,0,0,4,"(F3)","Tampering With Physical Evidence",1,1424
"3142",35,"Single",0,0,0,4,"(F3)","Tampering With Physical Evidence",1,1567
"3143",44,"Single",0,0,0,23,"(F3)","arrest case no charge",0,1086
"3144",44,"Single",0,0,0,23,"(F3)","arrest case no charge",0,226
"3145",44,"Single",0,0,0,23,"(F3)","arrest case no charge",0,364
"3146",44,"Single",0,0,0,23,"(F3)","arrest case no charge",0,508
"3147",43,"Single",0,0,0,9,"(F3)","Poss Contr Subst W/o Prescript",0,135
"3148",43,"Single",0,0,0,9,"(F3)","Poss Contr Subst W/o Prescript",0,253
"3149",52,"Single",0,0,0,2,"(F3)","Grand Theft in the 3rd Degree",1,1819
"3150",50,"Single",1,0,0,5,"(F3)","Possession of Cocaine",0,558
"3151",50,"Single",1,0,0,5,"(F3)","Possession of Cocaine",0,2709
"3152",50,"Single",1,0,0,5,"(F3)","Possession of Cocaine",0,475
"3153",43,"Married",0,0,0,8,"(F3)","Felony Petit Theft",1,537
"3154",43,"Married",0,0,0,8,"(F3)","Felony Petit Theft",1,15
"3155",20,"Single",0,0,0,2,"(F3)","Burglary Conveyance Unoccup",1,1476
"3156",32,"Divorced",2,0,0,26,"(F3)","Possession of Cocaine",1,176
"3157",32,"Divorced",2,0,0,26,"(F3)","Possession of Cocaine",1,984
"3158",32,"Divorced",2,0,0,26,"(F3)","Possession of Cocaine",1,517
"3159",32,"Divorced",2,0,0,26,"(F3)","Possession of Cocaine",1,335
"3161",41,"Significant Other",0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",0,951
"3162",21,"Single",1,0,0,4,"(F3)","arrest case no charge",1,1378
"3163",23,"Single",0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,2065
"3164",33,"Single",4,0,0,12,"(F2)","Deliver Cocaine",1,329
"3165",33,"Single",4,0,0,12,"(F2)","Deliver Cocaine",1,1805
"3166",33,"Single",4,0,0,12,"(F2)","Deliver Cocaine",1,884
"3167",48,"Single",0,0,0,5,"(F3)","arrest case no charge",0,607
"3168",48,"Single",0,0,0,5,"(F3)","arrest case no charge",0,7148
"3169",53,"Single",0,0,0,1,"(F3)","arrest case no charge",0,531
"3170",53,"Single",0,0,0,1,"(F3)","arrest case no charge",0,512
"3171",53,"Single",0,0,0,1,"(F3)","arrest case no charge",0,2915
"3172",53,"Single",0,0,0,1,"(F3)","arrest case no charge",0,439
"3173",53,"Single",0,0,0,1,"(F3)","arrest case no charge",0,184
"3174",44,"Single",0,0,0,4,"(F3)","arrest case no charge",0,6529
"3175",44,"Single",0,0,0,4,"(F3)","arrest case no charge",0,302
"3176",44,"Single",0,0,0,4,"(F3)","arrest case no charge",0,698
"3177",44,"Single",0,0,0,4,"(F3)","arrest case no charge",0,422
"3178",20,"Married",0,7,2,12,"(F3)","arrest case no charge",0,242
"3179",18,"Single",2,0,0,2,"(F7)","arrest case no charge",0,187
"3180",44,"Single",0,0,0,4,"(F3)","Possession of Cocaine",0,205
"3181",44,"Single",0,0,0,4,"(F3)","Possession of Cocaine",0,785
"3182",44,"Single",0,0,0,4,"(F3)","Possession of Cocaine",0,1433
"3183",44,"Single",0,0,0,4,"(F3)","Possession of Cocaine",0,984
"3184",44,"Single",0,0,0,4,"(F3)","Possession of Cocaine",0,101
"3185",44,"Single",0,0,0,4,"(F3)","Possession of Cocaine",0,246
"3186",40,"Single",0,0,0,1,"(F3)","Aggravated Assault W/dead Weap",0,2435
"3187",40,"Single",0,0,0,1,"(F3)","Aggravated Assault W/dead Weap",0,3225
"3188",49,"Significant Other",0,0,0,0,"(F3)","Grand Theft Dwell Property",0,325
"3189",49,"Significant Other",0,0,0,0,"(F3)","Grand Theft Dwell Property",0,84
"3190",49,"Significant Other",0,0,0,0,"(F3)","Grand Theft Dwell Property",0,1630
"3191",49,"Significant Other",0,0,0,0,"(F3)","Grand Theft Dwell Property",0,877
"3192",49,"Significant Other",0,0,0,0,"(F3)","Grand Theft Dwell Property",0,972
"3193",49,"Significant Other",0,0,0,0,"(F3)","Grand Theft Dwell Property",0,70
"3194",28,"Single",0,0,0,9,"(F3)","Possession of Cocaine",0,236
"3195",28,"Single",0,0,0,9,"(F3)","Possession of Cocaine",0,350
"3196",34,"Single",0,0,0,16,"(F3)","Fleeing or Eluding a LEO",1,264
"3197",27,"Married",2,0,0,6,"(F2)","Burglary Dwelling Occupied",0,934
"3198",42,"Single",0,0,0,4,"(F3)","arrest case no charge",0,1050
"3199",42,"Single",0,0,0,4,"(F3)","arrest case no charge",0,2220
"3200",42,"Single",0,0,0,4,"(F3)","arrest case no charge",0,930
"3201",36,"Single",0,2,1,25,"(M1)","Battery",1,1576
"3202",36,"Single",0,2,1,25,"(M1)","Battery",1,591
"3203",36,"Single",0,2,1,25,"(M1)","Battery",1,665
"3204",36,"Single",0,2,1,25,"(M1)","Battery",1,816
"3205",40,"Married",0,0,0,6,"(F3)","Carrying Concealed Firearm",0,1532
"3206",32,"Single",0,0,0,7,"(F3)","Felony Driving While Lic Suspd",0,735
"3207",32,"Single",0,0,0,7,"(F3)","Felony Driving While Lic Suspd",0,433
"3208",20,"Single",0,0,0,1,"(F2)","arrest case no charge",0,1875
"3209",50,"Single",0,0,0,15,"(M1)","Battery",0,105
"3210",50,"Single",0,0,0,15,"(M1)","Battery",0,260
"3211",50,"Single",0,0,0,15,"(M1)","Battery",0,117
"3212",50,"Single",0,0,0,15,"(M1)","Battery",0,107
"3213",50,"Single",0,0,0,15,"(M1)","Battery",0,194
"3214",50,"Single",0,0,0,15,"(M1)","Battery",0,1448
"3215",50,"Single",0,0,0,15,"(M1)","Battery",0,112
"3216",50,"Single",0,0,0,15,"(M1)","Battery",0,542
"3217",50,"Single",0,0,0,15,"(M1)","Battery",0,323
"3218",50,"Single",0,0,0,15,"(M1)","Battery",0,48
"3219",28,"Single",0,0,0,6,"(F2)","arrest case no charge",0,1436
"3220",28,"Single",0,0,0,6,"(F2)","arrest case no charge",0,240
"3221",32,"Single",0,1,0,10,"(F2)","Aggravated Battery / Pregnant",0,585
"3222",21,"Single",0,2,0,2,"(M1)","Dealing In Stolen Property",1,92
"3223",28,"Single",0,0,0,1,"(F3)","Felony Battery (Dom Strang)",0,516
"3224",38,"Single",0,0,0,7,"(F3)","Grand Theft in the 3rd Degree",1,170
"3225",38,"Single",0,0,0,7,"(F3)","Grand Theft in the 3rd Degree",1,208
"3226",32,"Single",0,0,0,2,"(F3)","Driving While License Revoked",1,1276
"3227",54,"Single",0,0,0,2,"(F2)","Sell Cocaine",0,10
"3228",68,"Divorced",0,0,0,1,"(F2)","arrest case no charge",0,276
"3229",63,"Single",0,0,0,3,"(M2)","Trespass Structure/Conveyance",0,197
"3230",63,"Single",0,0,0,3,"(M2)","Trespass Structure/Conveyance",0,261
"3231",63,"Single",0,0,0,3,"(M2)","Trespass Structure/Conveyance",0,66
"3232",63,"Single",0,0,0,3,"(M2)","Trespass Structure/Conveyance",0,70
"3233",63,"Single",0,0,0,3,"(M2)","Trespass Structure/Conveyance",0,173
"3234",63,"Single",0,0,0,3,"(M2)","Trespass Structure/Conveyance",0,132
"3235",63,"Single",0,0,0,3,"(M2)","Trespass Structure/Conveyance",0,370
"3236",35,"Married",0,0,0,0,"(F3)","Possession of Cocaine",0,269
"3237",39,"Single",0,0,0,17,"(F3)","Poss Pyrrolidinovalerophenone",1,111
"3238",39,"Single",0,0,0,17,"(F3)","Poss Pyrrolidinovalerophenone",1,1443
"3239",49,"Married",0,0,0,6,"(M1)","Battery",1,7
"3240",52,"Unknown",0,0,0,4,"(M1)","Battery",0,343
"3241",44,"Single",3,0,0,16,"(M1)","Driving Under The Influence",0,315
"3242",44,"Single",3,0,0,16,"(M1)","Driving Under The Influence",0,211
"3243",44,"Single",3,0,0,16,"(M1)","Driving Under The Influence",0,4238
"3244",30,"Single",0,0,0,4,"(M1)","Possess Cannabis/20 Grams Or Less",0,303
"3247",39,"Significant Other",0,2,0,18,"(M1)","Possession of Cocaine",0,190
"3248",39,"Significant Other",0,2,0,18,"(M1)","Possession of Cocaine",0,164
"3249",39,"Significant Other",0,2,0,18,"(M1)","Possession of Cocaine",0,557
"3250",29,"Single",0,0,0,4,"(F3)","arrest case no charge",1,1728
"3251",20,"Single",9,0,0,9,"(F3)","arrest case no charge",1,1793
"3252",36,"Single",0,0,0,4,"(F3)","Neglect Child / No Bodily Harm",1,438
"3253",36,"Single",0,0,0,4,"(F3)","Neglect Child / No Bodily Harm",1,325
"3254",25,"Single",0,0,0,2,"(F3)","arrest case no charge",1,1925
"3255",39,"Single",0,0,0,10,"(F3)","Grand Theft in the 3rd Degree",1,378
"3256",28,"Single",0,2,0,7,"(F3)","Possession of Cocaine",1,854
"3257",28,"Single",0,2,0,7,"(F3)","Possession of Cocaine",1,592
"3258",26,"Single",0,0,0,1,"(M1)","Battery",1,1553
"3259",29,"Single",1,1,1,4,"(F1)","Carjacking with a Firearm",1,2101
"3260",29,"Single",1,1,1,4,"(F1)","Carjacking with a Firearm",1,161
"3261",29,"Single",1,1,1,4,"(F1)","Carjacking with a Firearm",1,145
"3262",37,"Married",0,0,0,2,"(F3)","Possession Of Alprazolam",0,1233
"3263",27,"Single",0,0,0,1,"(M2)","Fail Register Vehicle",0,1552
"3264",24,"Single",0,0,0,7,"(F3)","Crim Attempt/Solic/Consp",1,1464
"3265",28,"Single",0,0,0,10,"(F2)","arrest case no charge",0,2066
"3266",28,"Single",0,0,0,10,"(F2)","arrest case no charge",0,162
"3267",20,"Single",0,0,0,2,"(F2)","arrest case no charge",1,1770
"3268",25,"Single",0,0,0,2,"(F2)","Robbery / No Weapon",1,480
"3269",78,"Divorced",0,0,0,1,"(F1)","Kidnapping",0,379
"3270",45,"Single",0,0,0,5,"(F3)","Grand Theft in the 3rd Degree",0,41
"3271",20,"Single",1,0,0,1,"(F7)","arrest case no charge",0,1863
"3272",51,"Single",0,0,0,13,"(F3)","Unauthor Copy of Sound Article",0,444
"3273",35,"Single",1,0,0,13,"(F2)","Burglary Unoccupied Dwelling",1,670
"3274",26,"Single",0,1,0,18,"(F3)","Aggravated Assault w/Firearm",0,1679
"3275",37,"Married",0,0,0,7,"(F3)","Felony Battery (Dom Strang)",0,176
"3276",28,"Single",0,0,0,5,"(F3)","Possession of Cocaine",1,128
"3277",59,"Divorced",0,0,0,13,"(M1)","Trespass After Warning",0,466
"3278",26,"Single",1,0,0,10,"(F3)","Resist Officer w/Violence",1,1574
"3279",26,"Single",1,0,0,10,"(F3)","Resist Officer w/Violence",1,103
"3280",27,"Significant Other",0,0,0,0,"(F3)","Possession of Cocaine",0,1612
"3281",24,"Single",0,0,0,5,"(F3)","arrest case no charge",1,1511
"3282",30,"Single",0,0,0,1,"(F3)","Possession Of Heroin",1,1665
"3283",43,"Single",0,0,0,2,"(F3)","Manufacture Cannabis",0,3731
"3284",36,"Single",0,0,0,2,"(F3)","arrest case no charge",0,764
"3285",36,"Single",0,0,0,2,"(F3)","arrest case no charge",0,2010
"3286",32,"Single",0,0,0,3,"(F3)","arrest case no charge",0,162
"3287",42,"Single",1,0,0,7,"(F3)","Possession of Cocaine",1,686
"3288",42,"Single",1,0,0,7,"(F3)","Possession of Cocaine",1,258
"3289",42,"Single",1,0,0,7,"(F3)","Possession of Cocaine",1,510
"3290",42,"Single",1,0,0,7,"(F3)","Possession of Cocaine",1,106
"3291",42,"Single",1,0,0,7,"(F3)","Possession of Cocaine",1,82
"3292",42,"Single",1,0,0,7,"(F3)","Possession of Cocaine",1,226
"3293",42,"Single",1,0,0,7,"(F3)","Possession of Cocaine",1,626
"3294",34,"Single",0,0,0,14,"(F2)","arrest case no charge",0,220
"3295",24,"Single",0,0,1,2,"(F3)","False Ownership Info/Pawn Item",1,2017
"3296",23,"Single",0,0,0,0,"(M1)","Battery",0,1434
"3297",31,"Single",0,0,0,10,"(M1)","Possess Cannabis/20 Grams Or Less",0,218
"3298",31,"Single",0,0,0,10,"(M1)","Possess Cannabis/20 Grams Or Less",0,134
"3299",36,"Single",0,0,0,2,"(F3)","Crim Use of Personal ID Info",1,245
"3300",37,"Single",0,0,0,7,"(F3)","False Ownership Info/Pawn Item",1,223
"3301",34,"Married",0,0,0,12,"(F3)","Possession of Cocaine",1,315
"3302",34,"Married",0,0,0,12,"(F3)","Possession of Cocaine",1,269
"3303",34,"Married",0,0,0,12,"(F3)","Possession of Cocaine",1,717
"3304",36,"Separated",0,0,0,1,"(F1)","arrest case no charge",0,1742
"3305",61,"Single",0,0,0,2,"(M1)","Battery",0,819
"3306",61,"Single",0,0,0,2,"(M1)","Battery",0,2065
"3307",61,"Single",0,0,0,2,"(M1)","Battery",0,142
"3308",21,"Single",1,0,0,1,"(F3)","Robbery Sudd Snatch No Weapon",1,1952
"3309",36,"Single",0,0,0,10,"(F1)","Poss of Cocaine W/I/D/S 1000FT Park",1,234
"3310",36,"Single",0,0,0,10,"(F1)","Poss of Cocaine W/I/D/S 1000FT Park",1,1896
"3311",36,"Single",0,0,0,10,"(F1)","Poss of Cocaine W/I/D/S 1000FT Park",1,733
"3312",24,"Single",0,0,0,0,"(F2)","Felon in Pos of Firearm or Amm",1,1054
"3313",41,"Married",1,1,3,28,"(F2)","arrest case no charge",0,189
"3314",41,"Married",1,1,3,28,"(F2)","arrest case no charge",0,1567
"3315",41,"Married",1,1,3,28,"(F2)","arrest case no charge",0,265
"3316",41,"Married",1,1,3,28,"(F2)","arrest case no charge",0,626
"3317",41,"Married",1,1,3,28,"(F2)","arrest case no charge",0,812
"3318",41,"Married",1,1,3,28,"(F2)","arrest case no charge",0,203
"3319",55,"Single",0,0,0,10,"(F3)","Resist Officer w/Violence",0,232
"3320",38,"Single",0,0,0,2,"(F3)","Possession of Cocaine",1,204
"3321",33,"Single",0,0,1,14,"(F1)","arrest case no charge",0,68
"3322",40,"Divorced",0,0,0,1,"(F3)","Poss of Ethylone W/I/D/S",0,1406
"3323",48,"Single",0,0,0,18,"(F3)","Felony Petit Theft",1,27
"3324",48,"Single",0,0,0,18,"(F3)","Felony Petit Theft",1,201
"3325",48,"Single",0,0,0,18,"(F3)","Felony Petit Theft",1,107
"3326",48,"Single",0,0,0,18,"(F3)","Felony Petit Theft",1,582
"3327",48,"Single",0,0,0,18,"(F3)","Felony Petit Theft",1,220
"3328",48,"Single",0,0,0,18,"(F3)","Felony Petit Theft",1,29
"3329",27,"Single",0,0,0,2,"(F3)","Tampering With Physical Evidence",1,1359
"3330",27,"Single",0,0,0,2,"(F3)","Tampering With Physical Evidence",1,971
"3331",27,"Single",0,0,0,2,"(F3)","Tampering With Physical Evidence",1,283
"3332",48,"Single",0,0,0,2,"(M1)","Battery",0,896
"3333",28,"Single",0,0,0,2,"(F6)","arrest case no charge",0,1590
"3334",43,"Divorced",0,0,0,7,"(F3)","arrest case no charge",0,544
"3335",61,"Single",0,0,0,11,"(F3)","Possession of Cocaine",0,118
"3336",61,"Single",0,0,0,11,"(F3)","Possession of Cocaine",0,680
"3337",61,"Single",0,0,0,11,"(F3)","Possession of Cocaine",0,140
"3338",26,"Married",0,0,0,0,"(M1)","Battery",0,736
"3339",26,"Single",0,0,0,0,"(M1)","Battery",0,736
"3340",24,"Married",0,0,2,6,"(F3)","Burglary Conveyance Unoccup",0,304
"3341",24,"Single",0,0,2,6,"(F3)","Burglary Conveyance Unoccup",0,304
"3342",38,"Single",0,0,2,5,"(F3)","Burglary Structure Assault/Batt",0,297
"3343",38,"Single",0,0,2,5,"(F3)","Burglary Structure Assault/Batt",0,2947
"3344",38,"Single",2,3,0,16,"(M1)","Battery",1,289
"3345",38,"Single",2,3,0,16,"(M1)","Battery",1,230
"3346",38,"Single",2,3,0,16,"(M1)","Battery",1,0
"3347",38,"Single",2,3,0,16,"(M1)","Battery",1,59
"3348",38,"Single",2,3,0,16,"(M1)","Battery",1,1928
"3349",38,"Single",2,3,0,16,"(M1)","Battery",1,318
"3350",32,"Single",0,0,0,4,"(F3)","arrest case no charge",1,259
"3351",34,"Single",0,0,0,1,"(M2)","Defrauding Innkeeper",1,1847
"3352",26,"Single",0,3,0,8,"(F1)","Robbery / Weapon",1,1464
"3353",45,"Single",0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,2859
"3354",45,"Single",0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,1752
"3355",45,"Single",0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,2066
"3356",35,"Single",3,0,0,13,"(F3)","Possession of Cocaine",0,213
"3357",35,"Single",3,0,0,13,"(F3)","Possession of Cocaine",0,265
"3358",35,"Single",3,0,0,13,"(F3)","Possession of Cocaine",0,504
"3359",21,"Single",0,0,0,0,"(M1)","Resist/Obstruct W/O Violence",1,1863
"3360",51,"Single",0,0,0,2,"(F3)","Felony DUI (level 3)",0,283
"3361",56,"Single",0,0,0,17,"(F3)","Corrupt Public Servant",1,97
"3362",56,"Single",0,0,0,17,"(F3)","Corrupt Public Servant",1,90
"3363",56,"Single",0,0,0,17,"(F3)","Corrupt Public Servant",1,110
"3364",56,"Single",0,0,0,17,"(F3)","Corrupt Public Servant",1,469
"3365",23,"Married",0,0,0,1,"(MO3)","Defraud To Obtain Food/Lodg",0,1525
"3366",23,"Single",0,0,0,1,"(MO3)","Defraud To Obtain Food/Lodg",0,1525
"3367",36,"Separated",0,0,0,19,"(M2)","Driving License Suspended",1,1366
"3368",36,"Separated",0,0,0,19,"(M2)","Driving License Suspended",1,303
